Date;sentiment;text_clean
2024-02-09 17:19;Negative;"Calon Anggota DPRD Sumatera Barat (Sumbar) dari daerah pemilihan (Dapil) Sumbar II, Adrian Tuswandi 'hijrah' atau pindah dukungan dari mendukung Anies Baswedan ke Prabowo Subianto. Adrian mengaku siap dengan konsekuensinya meskipun dia maju sebagai caleg Partai Ummat.

Hal tersebut Adrian sampaikan saat menyampaikan dukungan secara terbuka di Posko Tim Kampanye Daerah (TKD) Prabowo-Gibran Sumbar di hadapan Ketua TKD Sumbar H Andre Rosiade, Jumat (9/2/2024) siang.

""Saya sudah lama mengenal Andre Rosiade, namun dengan perjuangannya, Andre Rosiade masih saja dibully, padahal Andre Rosiade ini berbuat banyak. Bahkan, ia menjadi salah satu orang Sumbar menjadi solusi di provinsi ini,"" kata mantan Ketua Komisi Informasi (KI) Sumbar, dalam keterangannya, Jumat (9/2/2024).

Terkait dengan dukungannya kepada Prabowo-Gibran di Pilpres 2024, Adrian Tuswandi mengaku siap dengan segala konsekuensi yang akan ia terima dari partai tempat ia bernaung. Pasalnya, Partai Ummat merupakan salah satu pendukung pasangan Anies-Muhaimin di Pilpres 2024 dan Adrian menjadi Caleg DPRD Sumbar Dapil II yang meliputi Kabupaten Padang Pariaman dan Kota Pariaman.

""Meskipun ini risiko dengan pencalegan saya, namun saya meyakini memilih dan dipilih itu hak konstitusi, walau partai saya mendukung Anies, tapi ini hak konstitusi. Saya nothing to lose, saya dalam berkampanye menjual ide dan gagasan sebagai wakil rakyat ideal untuk pemilihnya, bukan karena siapa presiden atau wapresnya,"" kata Ketua Jaringan Pemred Sumbar (JPS).

Dia melanjutkan, kalau pada musyawarah, satu forum, satu suara saja tentu tidak mungkin. Saya rasa perbedaan itu dipahami Anies Baswedan. ""Saya serahkan saja ke masyarakat untuk menilai, bagi saya pilihan ini pilihan konstitusi saya pribadi, tidak bisa diintimidasi, ditekan, capres lain bisa memahaminya, saya siap dengan resikonya,"" sambungnya.

Kemudian, Adrian Tuswandi melihat Prabowo Subianto merupakan negarawan yang ia yakini mampu menjaga kesinambungan Indonesia. ""Beliau pribadi yang betul-betul mengabdi untuk Indonesia dan saya yakin ia mampu menjaga kesinambungan Indonesia,"" katanya.

Sementara itu, Ketua TKD Prabowo-Gibran Sumbar Andre Rosiade mengatakan, pihaknya membuka seluas-luasnya kepada kelompok masyarakat yang memberikan dukungan secara terbuka kepada Prabowo-Gibran. ""Alhamdulillah hari ini kami kedatangan salah satu tokoh media, Adrian Tuswandi yang juga caleg Partai Ummat. Beliau menyampaikan dukungan dan memilih Prabowo-Gibran pada 14 Februari 2024,"" katanya.

Dukungan tersebut, kata Ketua DPD Partai Gerindra Sumbar itu sangat ia syukuri dan dirinya menyampaikan terima kasih kepada Toaik. ""Kami melihat begitu banyak dan antusias gelombang dukungan kepada pasangan Prabowo-Gibran. In shaa Allah, setelah 14 Februari 2024, Prabowo-Gibran bisa menang satu putaran,"" tutur Juru Bicara Tim Kampanye Nasional (TKN) Prabowo-Gibran tersebut."
2024-02-09 16:49;Positive;Ketua Muslimat NU Jabar Deklarasi Dukung Anies-Cak Imin di Pilpres 2024
2024-02-09 16:48;Positive;"Penggemar Raja Dangdut Rhoma Irama Jawa Timur (Rhomais) mendeklarasikan dukungan untuk pasangan capres-cawapres nomor urut 1 Anies Baswedan dan Muhaimin Iskandar atau Cak Imin (AMIN). Deklarasi itu dilakukan saat kampanye akbar AMIN di Stadion Untung Suropati, Pasuruan, Jawa Timur.

""Kami fans Raja Dangdut Rhoma Irama Jawa Timur, rakyat lndonesia yang ingin melihat Indonesia adil makmur untuk semua,"" kata Ketua Umum Rhomais Jawa Timur, Suryanto Aka di Stadion Untung Suropati Pasuruan, Jaktim, Jumat (9/2/2024).

Deklrasi itu disaksikan langsung oleh Anies dan Cak Imin. Deklarasi dibacakan oleh Ketua Umum Rhomais, Suryanto Aka.

Berikut deklarasi Rhomais Jatim:

1. Mendukung penuh perjuangan Anies-Muhaimin dalam mewujudkan kesejahteraan dan persatuan bangsa

2. Mendukung penuh perjuangan Anies-Muhaimin untuk memenangkan Pilpres 2024

3. Mengajak para penggemar Rhoma lrama dan Soneta yang berada di bawah organisasi-organisasi yang dipimpin Raja Dangdut Rhoma Irama, yang sejalan

dengan sikap Rhoma Irama, mari bergabung dan bersatu padu didalam wadah RHOMAIS untuk memperjuangkan perubahan."
2024-02-09 15:58;Positive;AMIN Satu-satunya Paslon yang Kampanye di Tulungagung, Anies Beber Alasannya
2024-02-09 15:57;Negative;"Lembaga survei Poltracking merilis hasil survei elektabilitas para paslon Pilpres 2024. Hasilnya, Prabowo Subianto-Gibran Rakabuming Raka berada di posisi teratas dengan angka 50,9%.

Survei ini dilakukan pada 25 Januari-2 Februari 2024 dengan jumlah responden 1.220 di Indonesia. Margin of error (MoE) survei ini adalah +-2,9% dengan tingkat kepercayaan 95%.

Pengumpulan data dengan wawancara tatap muka langsung dengan responden. Populasi survei warga di Indonesia yang sudah memiliki hak pilih berusia lebih dari 17 tahun atau sudah menikah.

Responden diberi pertanyaan, 'Jika Pilpres dilaksanakan hari ini, siapa yang akan Bapak/Ibu/Saudara pilih di antara pasangan capres-cawapres berikut?'. Berikut hasilnya:

- Anies Baswedan-Muhaimin Iskandar: 25,1%

- Prabowo Subianto-Gibran Rakabuming: 50,9%

- Ganjar Pranowo-Mahfud Md: 18,4%

- Tidak tahu/tidak jawab: 5,6%.

Direktur Eksekutif Poltracking Indonesia, Hanta Yuda AR, mengatakan bahwa Prabowo-Gibran diprediksi bisa menang satu putaran. Namun, jika berlangsung dua putaran, Anies-Muhaimin lebih berpotensi masuk dibandingkan Ganjar-Mahfud.

""Kesimpulan yang dapat saya sampaikan posisi terakhir pilpres, kalau pilpres berlangsung dalam satu putaran kemungkinan yang akan menang adalah berdasarkan survei ini cukup konklusif yang akan menang paslon nomor 2 Prabowo-Gibran,"" ujar Hanta.

""Tapi kalau pilpres berlangsung dalam dua putaran maka Prabowo-Gibran adalah paslon yang paling siap masuk di putaran kedua berhadapan dengan satu kandidat yang akan lolos antara Anies Muhaimin dan Ganjar-Mahfud. Tapi diantara dua itu Anies-Muhaimin relatif lebih berpotensi ketimbang Ganjar-Mahfud meskipun terpaut tidak terlalu jauh,"" tambahnya."
2024-02-09 15:53;Negative;"Sejumlah lembaga survei mengeluarkan hasil survei yang menunjukkan elektabilitas paslon nomor urut 2, Prabowo Subianto-Gibran Rakabuming Raka, di atas 50 persen. TKN Prabowo-Gibran menyebut temuan yang menunjukkan pilpres berpotensi satu putaran itu sesuai dengan temuan di lapangan.

""Hasil dari Indikator hari ini, dan kemarin ada Populi, semuanya sudah satu putaran. Alhamdulillah, ini juga mengonfirmasi temuan kita di lapangan bahwa bahwa animo masyarakat begitu tinggi dan selalu tumpah ruah dalam setiap kampanye, bahkan yang tidak dihadiri kandidat sekalipun,"" kata Ketua Tim Komunikasi Tim Kampanye Nasional (TKN) Prabowo Gibran, Budisatrio Djiwandono dalam keterangannya, Jakarta (9/2/2024).

Hasil survei Indikator menunjukkan bahwa Prabowo Gibran memiliki elektabilitas 51,8%, sudah melewati ambang batas minimum 50% plus satu suara untuk memenangkan pilpres dalam satu putaran. Bahkan, dari model prediktif yang dikembangkan Indikator, suara Prabowo diprediksi akan mencapai 54%. Dia pun menyebut hasil survei itu menambah optimisme pihaknya.

""Kita optimistis, bahkan berharap akan bisa melebihi angka tersebut. Hasil survei Indikator ini masih per tanggal 4 Februari, sebelum debat terakhir yang berlangsung malamnya. Dari hasil debat pamungkas tersebut kami yakin, suara Prabowo Gibran akan terus meningkat sampai hari pemilihan nanti,"" jelasnya.

Keyakinan memenangkan Pilpres dalam satu putaran ini, lanjut Budisatrio, juga didukung oleh temuan di lapangan dimana animo masyarakat begitu tinggi dalam mengikuti kampanye.

""Bahkan kampanye yang tidak dihadiri oleh kandidat-pun, yang dilaksanakan oleh TKD-TKD di daerah begitu ramai dan tumpah ruah. Tak peduli hujan, panas, kampanye Prabowo Gibran selalu disambut dan dinanti dengan riang gembirai. Dan alhamdulillah sekarang terbukti juga dari hasil survei,"" ujar dia.

Wakil Ketua Umum Partai Gerindra ini menghimbau agar semua tim dan relawan segera bersiap untuk mengawal suara kemenangan dari Prabowo Gibran. ""Insyaallah kita akan menang dalam sekali putaran. Sekarang tugas terbesarnya adalah mengawal kemenangan ini, pastikan tidak ada suara rakyat yang dicuri. Insya Allah jika Pemilu berlangsung lancar dan jurdil, Prabowo Gibran akan memimpin Indonesia lima tahun kedepan,"" imbuhnya.

Lembaga survei Indikator Politik Indonesia merilis hasil survei peta elektoral di akhir masa kampanye. Hasilnya, pasangan nomor urut 2, Prabowo Subianto dan Gibran Rakabumimg Raka menempati posisi pertama dengan elektabilitas 51,8 persen.

Survei dilakukan dalam periode 28 Januari hingga 4 Februari 2024 dengan total 1.200 responden. Adapun penarikan sampel menggunakan metode multistage random sampling dengan toleransi kesalahan (margin of error--MoE) sekitar ±2,9% pada tingkat kepercayaan 95%.

Dalam survei Pilpres 2024, Prabowo-Gibran berada di peringkat pertama dengan 51,8 persen, sementara Anies-Muhaimin di posisi kedua dengan 24,1 persen serta Ganjar-Mahfud 19,6 persen. Burhanuddin menyebut selisih antara AMIN dan Ganjar-Mahfud tidak signifikan."
2024-02-09 13:44;Negative;"Lembaga survei Indikator Politik Indonesia merilis hasil survei peta elektoral di akhir masa kampanye di mana pasangan nomor urut 2, Prabowo Subianto dan Gibran Rakabumimg Raka menempati posisi pertama dengan elektabilitas 51,8 persen. Peneliti Indikator Politik Indonesia Bawono Kumoro menilai angka survei itu memperbesar peluang Pilpres 2024 berjalan satu putaran.

""Merujuk temuan survei terbaru ini saat ini peluang pemilihan Presiden mendatang berlangsung satu putaran sedikit membesar,"" kata Peneliti Indikator Politik Indonesia Bawono Kumoro, Jumat (9/2/2024).

Bawono mengatakan hasil survei nasional terbaru Indikator Politik ini menunjukkan elektabilitas Prabowo-Gibran terus bertumbuh. Dalam survei terbaru periode 28 Januari hingga 4 Februari 2024, Prabowo-Gibran 51,8 persen, Anies-Muhaimin 24,1 persen dan Ganjar-Mahfud 19,6 persen.

Survei dilakukan dengan total 1.200 responden. Adapun penarikan sampel menggunakan metode multistage random sampling dengan toleransi kesalahan (margin of error--MoE) sekitar ±2,9% pada tingkat kepercayaan 95%.

""Ini adalah kali pertama Indikator Politik Indonesia menemukan elektabilitas Prabowo Subianto-Gibran Rakabuming Raka tembus berada di atas angka 50 persen,"" terangnya.

Bawono mengatakan angka itu memperbesar peluang Pilpres 2024 berjalan satu putaran. Apalagi, lanjut dia, sebelum survei terbaru ini, peluang satu dan putaran masih berimbang.

""Sebelum ini peluang bagi pemilihan presiden berlangsung satu putaran atau dua putaran masih berimbang,"" ucapnya."
2024-02-09 12:01;Negative;"Direktur Eksekutif Indikator Politik Indonesia, Burhanuddin Muhtadi, menganalisis peluang pemilihan presiden (Pilpres) berlangsung 1 putaran. Analisis Burhanuddin mengacu pada hasil survei Indikator Politik pada periode 28 Januari hingga 4 Februari 2024.

Adapun pasangan nomor urut 2 Prabowo Subianto dan Gibran Rakabumimg Raka berada di posisi pertama dengan nilai 51,8 persen, sementara Anies-Muhaimin di posisi kedua dengan 24,1 persen serta Ganjar-Mahfud 19,6 persen. Ia mengatakan kemungkinan Pilpres berlangsung satu putaran meningkat.

""Secara konservatif masih ada peluang terjadinya 2 putaran, tetapi angka 51,8 persen dan tren naik yang masih berlangsung buat Prabowo-Gibran maka saya bisa mengatakan potensi atau probabilitas satu putaran meningkat buat Pak Prabowo-Gibran dibanding survei-survei sebelumnya,"" kata Burhanuddin dalam rilis di kantornya, Jakarta Pusat, Jumat (9/2/2024).

Ia mengatakan di survei sebelumnya, tingkat probabilitas satu putaran masih 50:50. Namun, kini diprediksikan semakin terbuka seiring meningkatnya elektabiltas Prabowo dan Gibran.

""Jadi kalau sebelumya mungkin tingkat probabilitas satu putaran 50:50 sekarang meningkat lagi, tetapi tetap masih ada peluang buat terjadinya 2 putaran meskipun peluang dua putaran itu menipis seiring dengan peningkatan suara Pak Prabowo,"" kata Burhanuddin.

""Jadi memang tadi kita sampaikan bahwa kalau kita pakai model prediktif dengan mengasumsikan tidak ada undecided voters dengan prediktor yang sudah kita tampilkan tadi, suara Pak Prabowo 54 persen dan dengan perhitungan lower dan upper estimate, suara prabowo gibran paling rendah 51,6 persen, paling tinggi 56 persen,"" pungkasnya.

Survei dilakukan dalam periode 28 Januari hingga 4 Februari 2024 dengan total 1.200 responden. Adapun penarikan sampel menggunakan metode multistage random sampling dengan toleransi kesalahan (margin of error--MoE) sekitar ±2,9% pada tingkat kepercayaan 95%."
2024-02-09 11:10;Negative;"Lembaga survei Indikator Politik Indonesia merilis hasil survei peta elektoral di akhir masa kampanye. Hasilnya, pasangan nomor urut 2, Prabowo Subianto dan Gibran Rakabumimg Raka menempati posisi pertama dengan elektabilitas 51,8 persen.

Survei dilakukan dalam periode 28 Januari hingga 4 Februari 2024 dengan total 1.200 responden. Adapun penarikan sampel menggunakan metode multistage random sampling dengan toleransi kesalahan (margin of error--MoE) sekitar ±2,9% pada tingkat kepercayaan 95%.

Dalam survei Pilpres 2024, Prabowo-Gibran berada di peringkat pertama dengan 51,8 persen, sementara Anies-Muhaimin di posisi kedua dengan 24,1 persen serta Ganjar-Mahfud 19,6 persen. Burhanuddin menyebut selisih antara AMIN dan Ganjar-Mahfud tidak signifikan.

""Dan hasilnya kalau kita pakai simulasi surat suara itu Pak Prabowo Gibran 51,8 persen, sementara di peringkat kedua adalah Anies Muhaimin 24,1 persen, di peringkat ketiga meskipun selisihnya tidak signifikan secara statistik dengan Mas Anies itu adalah Ganjar-Mahfud Md dan masih ada 4,5 persen pemilih responden kita yang waktu kita survei menyatakan tidak tahu atau tidak jawab,"" kata Direktur Eksekutif Indikator Politik Indonesia di Jakarta Pusat, Jumat (9/2/2024).

Ia mengatakan masih ada peluang pemilu berlangsung dua putaran. Meski demikian, tren dari Prabowo dan Gibran terus meningkat yang membuat probabilitas pilpres sekali putaran semakin besar.

""Pertanyaan berikutnya, apakah angka 51,8 persen ini menunjukkan pemilu Rabu depan akan berlangsung satu putaran? Nah nanti kita bisa didiskusikan, namun yang bisa kami katakan, karena masih ada margin of error secara konservatif masih ada peluang terjadinya 2 putaran,"" ujar Burhanuddin.

""Tetapi angka 51,8 persen tren naik yang masih berlangsung buat Prabowo-Gibran maka saya katakan potensi atau probabilitas satu putaran meningkat buat Pak Prabowo dibanding survei-survei sebelumnya,"" pungkasnya."
2024-02-09 10:13;Negative;Bantahan AMIN soal Settingan Nelayan Caleg PKS Curhat ke Anies Baswedan
2024-02-09 05:05;Positive;Anies Ungkap Alasan Jadikan JIS Lokasi Kampanye Akbar Terakhir
2024-02-08 22:23;Positive;"Capres nomor urut 1 Anies Baswedan membawa-bawa Coldplay soal tiket kampanye akbar Anies-Muhaimin Iskandar (AMIN) yang akan diselenggarakan di Jakarta International Stadium (JIS) pada 10 Februari 2024 mendatang. Apa katanya?

Dilihat detikcom di akun Instagram resmi Anies, Kamis (8/2/2024), Anies mengunggah pernyataan dalam sebuah video. Anies mengaku terkejut setelah mendengar situs tiket kampanye akbar diakses lebih dari 3,5 juta kali mengalahkan tiket konser Coldplay.

""Saya terkejut sekali ketika mendengar kabar bahwa situs tiketnya itu diakses sampai lebih dari 3,5 juta kali dalam waktu beberapa puluh menit saja, ini mengalahkan pemesanan tiket Coldplay,"" kata Anies.

Anies mengatakan hal itu pertanda animo masyarakat tinggi terhadap acara gerakan perubahan. Dia meminta masyarakat yang tidak mendapatkan tiket untuk tetap hadir di JIS.

""Luar biasa, ini pertanda animo yang luar biasa besar dan inilah sebenarnya semangat acara kita di hari Sabtu ini. Acara gerakan perubahan, semua ingin hadir semua ingin menjadi bagian dari gerakan perubahan,"" ujarnya.

""Lalu saya mendapat banyak pertanyaan dari itu. Ibu bapak sekalian yang sudah bergerak ke Jakarta, lalu kesulitan mendapatkan tiket, pertanyaannya, apakah tetap datang? Bagaimana jika tidak punya tiket? Jawabnya sederhana, tetap datang, tetap dukung gerakan Perubahan, tetap hadir di JIS, tetap penuhi di JIS di dalam di luar di seluruh wilayah JIS, "" tambahnya.

Anies mengatakan tiket itu hanya sekadar untuk mengukur animo masyarakat. Tiket itu, kata Anies, untuk memberikan kesempatan untuk mencari tempat duduk lebih awal.

""Tiket yang sudah dilepas tadi itu lewat situs itu sekedar untuk manajemen massa, mengukur animo, memberikan kesempatan untuk mencari tempat duduk lebih awal,"" katanya.

Sementara, kata Anies, siapa pun yang belum mempunyai tiket untuk tetap datang ke JIS. Dia menyebut masih banyak kursi kosong yang boleh ditempati.

""Tapi bukan penanda boleh tidaknya ikut acara, jadi tanpa tiket pun bisa ikut dan yang punya tiket bila sampai 06.30 WIB tidak menggunakan tiketnya, maka kursinya kosong dan kurus kosong boleh ditempati oleh siapa saja,"" ujarnya.

""Jadi kalau punya tiket tapi tidak datang awal maka kurusi akan ditempati yang lain,"" imbuhnya.

Anies kembali mengingatkan kepada pendukung untuk tak membeli tiket. Dia mengatakan saat kampanye akbar nanti akan banyak kegiatan di dalam atau di luar JIS yang dapat diikuti.

""Jadi ini jangan sampai kita mendengar ada yang mau beli tiket, nggak usah! Tidak usah beli tiket, datang saja dan ruangnya masih banyak sekali. Jadi masih banyak area untuk ikuti acara ini baik di dalam maupun di luar stadion. Akan ada banyak kegiatan, banyak wahana untuk menyampaikan aspirasi perubahan sampai di luar stadion di dalam dan di luar, dan kita bisa mengikuti apa saja yang terjadi itu dari area sekitarnya,"" kata dia."
2024-02-08 22:18;Positive;"Politisi PDI Perjuangan, Basuki Tjahaja Purnama atau Ahok, berbicara mengenai kemungkinan koalisi antara paslon nomor urut 3, Ganjar-Mahfud, dengan paslon nomor urut 1, Anies-Muhaimin pada kontestasi Pilpres 2024. Ahok menyatakan bahwa partainya hanya akan mendukung paslon yang menjunjung tinggi meritokrasi atau ideologi politik yang mendukung program nawacita.

""Pertama partai kami dilatih dengan jelas tidak mungkin mendukung orang jadi presiden untuk yang tidak pernah mau menjalankan nawacita, itu jelas,"" kata Ahok dalam dialog bertajuk 'Ahok Is Back' di Warunk Wow, Jakarta Selatan, Kamis (8/2/2024).

Mantan Gubernur DKI itu mengungkit perihal kebijakan dari mantan Menteri Dalam Negeri (Mendagri), Gamawan Fauzi. Dimana saat itu Gamawan meminta agar para kepala daerah saat itu harus berkonsolidasi dengan FPI.

""Yang kedua, partai PDIP tidak pernah memanfaatkan siapapun untuk berkuasa, masih ingat nggak, ketika Pak Gamawan Fauzi mengatakan semua kepala daerah mesti rekonsiliasi dengan FPI,"" ungkit Ahok.

""Seorang Pak Ganjar di Jateng dia lawan Gamawan Fauzi dia tolak, pernah nggak Pak Ganjar datang ke sana cium-cium tangan Pak Rizieq segala macem. Ini perintah Mendagri loh, ditolak oleh seorang Ganjar,"" ungkapnya.

Dari situ, Ahok mengatakan sikap partainya tidak berubah. Pihaknya, lanjut Ahok, tak akan mungkin bekerja sama dengan siapapun yang ingin mengganti ideologi Indonesia.

""Kenapa? Karena kami terlatih sebagai seorang kader yang rasionalis, tidak mungkin mau bekerja sama dengan siapapun yang mau mengganti ideologi pancasila,"" pungkasnya.

Namun, kala ditanyakan kembali usai dialog, Ahok enggan berkomentar lebih jauh. Dia mengatakan, soal koalisi merupakan partai.

""Anda tanya sama Partai. Saya tidak struktur partai,"" jawabnya."
